1764,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,7700000,Middlesbrough FC,"May 3, 2007"
34,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,8000000,Bologna FC 1909,"Jun 19, 2013"
35,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,8000000,Bologna FC 1909,"Jan 7, 2014"
130,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,8000000,Sevilla FC,"Feb 4, 2008"
179,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,8000000,Chelsea FC,"Feb 20, 2017"
180,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,8000000,Chelsea FC,"Jun 28, 2017"
181,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,8000000,AFC Bournemouth,"Jan 2, 2018"
182,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,8000000,AFC Bournemouth,"May 28, 2018"
183,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,8000000,AFC Bournemouth,"Dec 19, 2018"
253,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,8000000,West Bromwich Albion,"Feb 12, 2015"
343,https://www.transfermarkt.com/cucho/profil/spieler/459463,8000000,Getafe CF,"Oct 8, 2020"
484,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,8000000,FC Toulouse,"May 24, 2011"
500,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,8000000,Watford FC,"Jan 2, 2018"
501,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,8000000,Watford FC,"May 28, 2018"
502,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,8000000,Watford FC,"Dec 19, 2018"
503,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,8000000,Watford FC,"Jun 13, 2019"
556,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,8000000,Villarreal CF,"Oct 8, 2020"
690,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,8000000,Eintracht Frankfurt,"Feb 7, 2017"
691,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,8000000,Eintracht Frankfurt,"Jun 19, 2017"
793,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,8000000,Sheffield Wednesday,"Sep 18, 2017"
827,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,8000000,Bayer 04 Leverkusen,"Nov 3, 2014"
828,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,8000000,Bayer 04 Leverkusen,"Feb 4, 2015"
829,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,8000000,Borussia M F6nchengladbach,"Jul 1, 2015"
877,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,8000000,FC Cincinnati,"Apr 8, 2020"
878,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,8000000,FC Cincinnati,"Aug 26, 2020"
974,https://www.transfermarkt.com/loris-karius/profil/spieler/85864,8000000,Liverpool FC,"Feb 20, 2017"
975,https://www.transfermarkt.com/loris-karius/profil/spieler/85864,8000000,Liverpool FC,"Jun 28, 2017"
976,https://www.transfermarkt.com/loris-karius/profil/spieler/85864,8000000,Liverpool FC,"Jan 2, 2018"
1007,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,8000000,Stoke City,"Feb 9, 2016"
1008,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,8000000,Stoke City,"Aug 1, 2016"
1057,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,8000000,SV Werder Bremen,"Jan 13, 2013"
1064,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,8000000,Stoke City,"Feb 9, 2016"
1146,https://www.transfermarkt.com/mesut-ozil/profil/spieler/35664,8000000,SV Werder Bremen,"Jan 21, 2009"
1184,https://www.transfermarkt.com/mikel-arteta/profil/spieler/7451,8000000,Real Sociedad,"Oct 26, 2004"
1199,https://www.transfermarkt.com/mikel-arteta/profil/spieler/7451,8000000,Arsenal FC,"Jan 15, 2014"
1265,https://www.transfermarkt.com/ola-toivonen/profil/spieler/36500,8000000,PSV Eindhoven,"Jan 17, 2011"
1267,https://www.transfermarkt.com/ola-toivonen/profil/spieler/36500,8000000,PSV Eindhoven,"May 28, 2013"
1317,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,8000000,RCD Espanyol Barcelona,"Jul 20, 2008"
1334,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,8000000,Manchester City,"Feb 20, 2017"
1396,https://www.transfermarkt.com/philip-billing/profil/spieler/320411,8000000,AFC Bournemouth,"Dec 22, 2020"
1397,https://www.transfermarkt.com/philip-billing/profil/spieler/320411,8000000,AFC Bournemouth,"Mar 10, 2021"
1409,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287,8000000,Olympique Lyon,"Jun 1, 2017"
1410,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287,8000000,AS Monaco,"Jan 24, 2018"
1415,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287,8000000,Leicester City,"Jun 13, 2019"
1501,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,8000000,Liverpool FC,"Jul 11, 2007"
1561,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,8000000,Dalian Professional,"Apr 8, 2020"
1628,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005,8000000,Arsenal FC,"Dec 17, 2020"
1679,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,8000000,Liverpool FC,"Mar 5, 2019"
1680,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,8000000,Liverpool FC,"Jun 13, 2019"
1682,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,8000000,Club Brugge KV,"Apr 8, 2020"
1727,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,8000000,Huddersfield Town,"Feb 27, 2020"
1738,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,8000000,Everton FC,"Jun 26, 2009"
1739,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,8000000,Everton FC,"Jan 24, 2010"
1765,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,8000000,Middlesbrough FC,"Sep 1, 2007"
1951,https://www.transfermarkt.com/wesley-hoedt/profil/spieler/253765,8000000,Royal Antwerp FC,"Sep 13, 2019"
1952,https://www.transfermarkt.com/wesley-hoedt/profil/spieler/253765,8000000,Royal Antwerp FC,"Dec 13, 2019"
1961,https://www.transfermarkt.com/yaya-toure/profil/spieler/13091,8000000,Olympiacos Piraeus,"Apr 1, 2006"
1987,https://www.transfermarkt.com/yaya-toure/profil/spieler/13091,8000000,Manchester City,"Jun 28, 2017"
1319,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,8200000,Manchester City,"Jun 26, 2009"
128,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,8500000,PSV Eindhoven,"Jan 29, 2007"
354,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,8500000,Ajax Amsterdam,"Jul 1, 2015"
870,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,8500000,PSV Eindhoven,"Jan 17, 2018"
1051,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,8500000,SV Werder Bremen,"Jul 16, 2010"
1052,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,8500000,SV Werder Bremen,"Jan 12, 2011"
1183,https://www.transfermarkt.com/mikel-arteta/profil/spieler/7451,8500000,Real Sociedad,"Oct 4, 2004"
1318,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,8500000,Manchester City,"Feb 23, 2009"
1776,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,8500000,Liverpool FC,"Jan 28, 2013"
1777,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,8500000,Liverpool FC,"Jul 2, 2013"
87,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,9000000,Huddersfield Town,"Jun 13, 2019"
246,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,9000000,Dynamo Kyiv,"Jan 5, 2012"
249,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,9000000,Dynamo Kyiv,"Sep 13, 2013"
491,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,9000000,Tottenham Hotspur,"Jan 15, 2014"
492,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,9000000,Tottenham Hotspur,"Aug 12, 2014"
495,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,9000000,Watford FC,"Feb 9, 2016"
496,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,9000000,Watford FC,"Aug 1, 2016"
499,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,9000000,Watford FC,"Jun 28, 2017"
973,https://www.transfermarkt.com/loris-karius/profil/spieler/85864,9000000,Liverpool FC,"Aug 1, 2016"
1004,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,9000000,Stoke City,"Aug 12, 2014"
1005,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,9000000,Stoke City,"Feb 12, 2015"
1049,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,9000000,FC Internazionale,"Aug 6, 2009"
1176,https://www.transfermarkt.com/mesut-ozil/profil/spieler/35664,9000000,Arsenal FC,"Oct 13, 2020"
1198,https://www.transfermarkt.com/mikel-arteta/profil/spieler/7451,9000000,Arsenal FC,"Jul 2, 2013"
1266,https://www.transfermarkt.com/ola-toivonen/profil/spieler/36500,9000000,PSV Eindhoven,"Jul 11, 2012"
1320,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,9000000,Manchester City,"Jan 24, 2010"
1420,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287,9000000,Besiktas JK,"Mar 16, 2021"
1506,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,9000000,Liverpool FC,"Jun 29, 2009"
1544,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,9000000,M E1laga CF,"Feb 3, 2012"
1545,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,9000000,Rubin Kazan,"Jan 20, 2013"
1619,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005,9000000,FC Schalke 04,"Feb 7, 2017"
1678,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,9000000,Liverpool FC,"Dec 19, 2018"
1683,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,9000000,Club Brugge KV,"Oct 16, 2020"
1696,https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838,9000000,Newcastle United,"Feb 1, 2011"
1766,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,9000000,Middlesbrough FC,"Jan 21, 2008"
485,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,9250000,FC Toulouse,"Dec 24, 2011"
424,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,9500000,Everton FC,"Apr 8, 2020"
486,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,9500000,FC Toulouse,"Feb 2, 2012"
978,https://www.transfermarkt.com/loris-karius/profil/spieler/85864,9500000,Besiktas JK,"Jan 4, 2019"
1740,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,9500000,Everton FC,"Aug 13, 2010"
1742,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,9500000,Tottenham Hotspur,"Aug 8, 2011"
1771,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,9500000,Aston Villa,"Aug 13, 2010"
84,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,10000000,Huddersfield Town,"Mar 23, 2018"
85,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,10000000,Huddersfield Town,"May 28, 2018"
86,https://www.transfermarkt.com/alex-pritchard/profil/spieler/200777,10000000,Huddersfield Town,"Dec 19, 2018"
173,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,10000000,Stoke City,"Jan 15, 2014"
178,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,10000000,Chelsea FC,"Aug 1, 2016"
247,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,10000000,Dynamo Kyiv,"Jul 2, 2012"
252,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,10000000,West Bromwich Albion,"Aug 12, 2014"
340,https://www.transfermarkt.com/cucho/profil/spieler/459463,10000000,SD Huesca,"Jun 11, 2019"
355,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,10000000,Ajax Amsterdam,"Feb 5, 2016"
413,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,10000000,AS Monaco,"Jul 13, 2016"
425,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,10000000,AS Monaco,"Oct 12, 2020"
439,https://www.transfermarkt.com/dusan-tadic/profil/spieler/36139,10000000,Twente Enschede FC,"Jan 12, 2013"
440,https://www.transfermarkt.com/dusan-tadic/profil/spieler/36139,10000000,Twente Enschede FC,"Jun 2, 2013"
441,https://www.transfermarkt.com/dusan-tadic/profil/spieler/36139,10000000,Twente Enschede FC,"Feb 11, 2014"
497,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,10000000,Watford FC,"Oct 24, 2016"
498,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,10000000,Watford FC,"Feb 20, 2017"
696,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,10000000,Real Madrid,"Dec 21, 2018"
697,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,10000000,Real Madrid,"Jun 11, 2019"
698,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,10000000,Wolverhampton Wanderers,"Dec 10, 2019"
784,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,10000000,Blackburn Rovers,"Sep 17, 2012"
785,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,10000000,Blackburn Rovers,"Mar 2, 2013"
786,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,10000000,Blackburn Rovers,"Jul 11, 2013"
787,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,10000000,Blackburn Rovers,"Jan 8, 2014"
788,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,10000000,Blackburn Rovers,"Feb 24, 2015"
789,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,10000000,Blackburn Rovers,"Sep 24, 2015"
790,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,10000000,Middlesbrough FC,"Apr 20, 2016"
791,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,10000000,Middlesbrough FC,"Aug 1, 2016"
792,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,10000000,Sheffield Wednesday,"Feb 27, 2017"
812,https://www.transfermarkt.com/josh-dasilva/profil/spieler/340321,10000000,Brentford FC,"Mar 10, 2021"
825,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,10000000,1.FC Nuremberg,"Mar 31, 2014"
875,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,10000000,TSG 1899 Hoffenheim,"Oct 2, 2019"
876,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,10000000,TSG 1899 Hoffenheim,"Dec 17, 2019"
1002,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,10000000,Hannover 96,"Mar 11, 2013"
1006,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,10000000,Stoke City,"Jul 1, 2015"
1065,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,10000000,Stoke City,"Jun 1, 2016"
1076,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,10000000,Shanghai Port,"Dec 26, 2020"
1147,https://www.transfermarkt.com/mesut-ozil/profil/spieler/35664,10000000,SV Werder Bremen,"Jun 10, 2009"
1333,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,10000000,Manchester City,"Aug 1, 2016"
1362,https://www.transfermarkt.com/patrick-cutrone/profil/spieler/265078,10000000,Valencia CF,"Mar 19, 2021"
1374,https://www.transfermarkt.com/pau-lopez/profil/spieler/286415,10000000,Real Betis Balompi E9,"Sep 7, 2018"
1381,https://www.transfermarkt.com/pau-lopez/profil/spieler/286415,10000000,AS Roma,"Dec 29, 2020"
1395,https://www.transfermarkt.com/philip-billing/profil/spieler/320411,10000000,AFC Bournemouth,"Oct 15, 2020"
1413,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287,10000000,Leicester City,"Aug 13, 2018"
1414,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287,10000000,Leicester City,"Dec 19, 2018"
1449,https://www.transfermarkt.com/romelu-lukaku/profil/spieler/96341,10000000,RSC Anderlecht,"Feb 26, 2010"
1505,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,10000000,Liverpool FC,"Feb 23, 2009"
1543,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,10000000,M E1laga CF,"Jul 29, 2011"
1560,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,10000000,Dalian Professional,"Dec 27, 2019"
1627,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005,10000000,Arsenal FC,"Oct 13, 2020"
1639,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,10000000,SV Werder Bremen,"Feb 7, 2017"
1666,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,10000000,Liverpool FC,"Jul 2, 2013"
1674,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,10000000,Liverpool FC,"Feb 20, 2017"
1677,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,10000000,Liverpool FC,"May 28, 2018"
1681,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,10000000,Club Brugge KV,"Dec 13, 2019"
1722,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,10000000,Huddersfield Town,"Aug 16, 2017"
1723,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,10000000,Huddersfield Town,"Jan 2, 2018"
1724,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,10000000,Huddersfield Town,"May 28, 2018"
1725,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,10000000,Huddersfield Town,"Dec 19, 2018"
1726,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,10000000,Huddersfield Town,"Jun 13, 2019"
1767,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,10000000,Middlesbrough FC,"Jul 4, 2008"
1770,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,10000000,Aston Villa,"Jan 24, 2010"
1922,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,10000000,FC Barcelona,"Jun 12, 2013"
1962,https://www.transfermarkt.com/yaya-toure/profil/spieler/13091,10000000,AS Monaco,"Dec 28, 2006"
1986,https://www.transfermarkt.com/yaya-toure/profil/spieler/13091,10000000,Manchester City,"Feb 20, 2017"
248,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,11000000,Dynamo Kyiv,"Aug 29, 2012"
490,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,11000000,Tottenham Hotspur,"Sep 18, 2013"
1003,https://www.transfermarkt.com/mame-diouf/profil/spieler/62049,11000000,Hannover 96,"Jun 30, 2013"
1186,https://www.transfermarkt.com/mikel-arteta/profil/spieler/7451,11000000,Everton FC,"Apr 27, 2007"
1197,https://www.transfermarkt.com/mikel-arteta/profil/spieler/7451,11000000,Arsenal FC,"Jan 28, 2013"
1321,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,11000000,Manchester City,"Aug 13, 2010"
1546,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,11000000,Rubin Kazan,"Jun 19, 2013"
1692,https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838,11000000,Manchester City,"Feb 23, 2009"
1741,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,11000000,Tottenham Hotspur,"Feb 1, 2011"
1769,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,11000000,Middlesbrough FC,"Jun 25, 2009"
1906,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,11000000,FC Barcelona,"Dec 20, 2004"
1963,https://www.transfermarkt.com/yaya-toure/profil/spieler/13091,11000000,AS Monaco,"Jun 26, 2007"
129,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,12000000,Sevilla FC,"Sep 9, 2007"
174,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,12000000,Stoke City,"Aug 12, 2014"
176,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,12000000,Stoke City,"Jul 1, 2015"
177,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,12000000,Chelsea FC,"Feb 9, 2016"
344,https://www.transfermarkt.com/cucho/profil/spieler/459463,12000000,Getafe CF,"Jan 5, 2021"
367,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,12000000,SV Werder Bremen,"Apr 8, 2020"
368,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,12000000,Ajax Amsterdam,"Oct 14, 2020"
414,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,12000000,AS Monaco,"Nov 1, 2016"
422,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,12000000,Everton FC,"Sep 12, 2019"
423,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,12000000,Everton FC,"Dec 10, 2019"
442,https://www.transfermarkt.com/dusan-tadic/profil/spieler/36139,12000000,Southampton FC,"Aug 12, 2014"
487,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,12000000,FC Toulouse,"May 23, 2012"
488,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,12000000,FC Toulouse,"Jan 7, 2013"
544,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,12000000,Arsenal FC,"Feb 9, 2016"
548,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,12000000,Arsenal FC,"Jan 2, 2018"
549,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,12000000,Valencia CF,"May 30, 2018"
694,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,12000000,Real Madrid,"Mar 22, 2018"
695,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,12000000,Real Madrid,"May 30, 2018"
826,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,12000000,Bayer 04 Leverkusen,"Jul 10, 2014"
873,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,12000000,Brighton   Hove Albion,"Dec 19, 2018"
874,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,12000000,Brighton   Hove Albion,"Jun 13, 2019"
977,https://www.transfermarkt.com/loris-karius/profil/spieler/85864,12000000,Liverpool FC,"May 28, 2018"
1066,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,12000000,Stoke City,"Aug 1, 2016"
1067,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,12000000,Stoke City,"Feb 20, 2017"
1175,https://www.transfermarkt.com/mesut-ozil/profil/spieler/35664,12000000,Arsenal FC,"Jul 30, 2020"
1322,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,12000000,Manchester City,"Feb 1, 2011"
1361,https://www.transfermarkt.com/patrick-cutrone/profil/spieler/265078,12000000,ACF Fiorentina,"Dec 29, 2020"
1380,https://www.transfermarkt.com/pau-lopez/profil/spieler/286415,12000000,AS Roma,"Oct 29, 2020"
1667,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,12000000,Liverpool FC,"Jan 15, 2014"
1669,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,12000000,Liverpool FC,"Feb 12, 2015"
1670,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,12000000,Liverpool FC,"Jul 1, 2015"
1671,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,12000000,Liverpool FC,"Feb 9, 2016"
1672,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,12000000,Liverpool FC,"Jun 1, 2016"
1673,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,12000000,Liverpool FC,"Aug 1, 2016"
1675,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,12000000,Liverpool FC,"Jun 28, 2017"
1676,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,12000000,Liverpool FC,"Jan 2, 2018"
1768,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,12000000,Middlesbrough FC,"Feb 23, 2009"
1772,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,12000000,Aston Villa,"Feb 1, 2011"
1775,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,12000000,Liverpool FC,"Jun 24, 2012"
1910,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,12000000,FC Barcelona,"Jul 10, 2008"
1911,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,12000000,FC Barcelona,"Jan 26, 2009"
1921,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,12000000,FC Barcelona,"Mar 7, 2013"
1923,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,12000000,FC Barcelona,"Jan 23, 2014"
1946,https://www.transfermarkt.com/wesley-hoedt/profil/spieler/253765,12000000,Southampton FC,"Oct 23, 2017"
1950,https://www.transfermarkt.com/wesley-hoedt/profil/spieler/253765,12000000,Celta de Vigo,"Jun 11, 2019"
1964,https://www.transfermarkt.com/yaya-toure/profil/spieler/13091,12000000,FC Barcelona,"Sep 9, 2007"
1985,https://www.transfermarkt.com/yaya-toure/profil/spieler/13091,12000000,Manchester City,"Oct 24, 2016"
175,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,13000000,Stoke City,"Feb 12, 2015"
489,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,13000000,FC Toulouse,"May 30, 2013"
545,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,13000000,Arsenal FC,"Aug 1, 2016"
625,https://www.transfermarkt.com/ismaila-sarr/profil/spieler/410225,13000000,Stade Rennais FC,"Oct 12, 2017"
1039,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367,13000000,Vit F3ria Guimar E3es SC,"Aug 17, 2020"
1040,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367,13000000,Vit F3ria Guimar E3es SC,"Jan 28, 2021"
1148,https://www.transfermarkt.com/mesut-ozil/profil/spieler/35664,13000000,SV Werder Bremen,"Jul 10, 2009"
1323,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,13000000,Manchester City,"Aug 8, 2011"
1324,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,13000000,Manchester City,"Feb 6, 2012"
1504,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135,13000000,Liverpool FC,"Jul 4, 2008"
1555,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,13000000,West Bromwich Albion,"Jan 2, 2018"
1556,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,13000000,West Bromwich Albion,"May 28, 2018"
1695,https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838,13000000,Manchester City,"Aug 13, 2010"
1908,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,13000000,FC Barcelona,"Aug 24, 2007"
1187,https://www.transfermarkt.com/mikel-arteta/profil/spieler/7451,13500000,Everton FC,"Jul 4, 2007"
1907,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589,13500000,FC Barcelona,"Jun 21, 2007"
369,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,14000000,Ajax Amsterdam,"Mar 9, 2021"
415,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,14000000,AS Monaco,"Jan 16, 2017"
